XGBoost_Clean_AbsResidual,XGBoost_100Noise_AbsResidual,LLM_DeepMLP_Clean_AbsResidual,LLM_DeepMLP_100Noise_AbsResidual
1.3586043548584001,2.4338473510742205,1.2230209485244288,0.7712615791939861
0.013342328548431426,0.00915903615951541,0.016819476570204994,0.02911133641209307
1.935578765869142,2.0934309387207044,1.8166619145897727,1.4940150832410133
0.01836470289230352,0.027375196647644096,0.07594025243219837,0.09317914485672285
1.7386043548583991,2.8138473510742195,1.2382969118012994,0.7955033529575104
0.0006576714515685866,0.004840963840484602,0.029702596286464766,0.004888955292469022
1.934610900878905,2.0924630737304675,1.6595225616208928,1.029165124011275
0.025257080268859866,0.03426757402420044,0.0839421572598601,0.06988716255892868
0.35772125244140796,0.3601189422607405,6.9659062406307015,7.068318695332392
0.02366424322128291,0.023245043754577588,0.2195048533444106,0.21112465643964884
1.1444335937500014,1.1444335937500014,8.754636737038016,8.310153746350785
0.03699531545639034,0.04170259227752682,0.02924257625190374,0.03473566874040801
2.008571166992187,2.7967963409423824,0.390920291841077,1.5392823859717844
0.004868555545806896,0.00045074176788328923,0.002889182173448135,0.03063422912350977
2.0223434448242195,2.149332809448243,2.0743708229660918,0.232205759085641
0.0341221559524536,0.036293553161621084,0.010279348185862847,0.030829062714144873
3.178380050659179,3.1537237548828116,0.57342910102121,0.25048621406059013
0.11295200300216679,0.10705108356475834,0.12209162243551186,0.10425070672519088
0.2784049987792976,0.018029403686522727,1.845680412585203,1.1326995493035632
0.0738755865097046,0.07346806955337526,0.08266742980231612,0.059373938091436984
1.4863964843749997,2.742078475952148,3.734723704784649,4.123316191290948
0.014171603202819849,0.01024115371704104,0.016539371325784535,0.009438301457490916
1.9845661926269536,2.1665234375000004,1.5647897635592365,1.7750025276639647
0.024713491344451888,0.039374505424499495,0.07680696268202447,0.0802205809082166
0.7336035156249991,0.5220784759521493,2.128031315427222,2.5451752178043616
0.03617160320281987,0.03224115371704106,0.003220252270276558,0.00036190434466454313
0.9945661926269516,1.1765234374999984,0.8346459221571898,1.1298455733116661
0.022186508655548054,0.0075254945755004465,0.046239277558177916,0.05588523451415062
2.2881922149658216,2.919376792907716,0.2253560105148189,0.7545433438918536
0.024422701835632332,0.03216582202911378,0.019937784829987426,0.031172085346637735
0.8129994964599625,1.0256860351562516,0.7879357028434555,0.6894338443458103
0.04919449329376224,0.052608826160430944,0.013597801976154233,0.005606326060348832
0.23101692199707102,1.4102428436279304,0.051639029029711736,1.330266297409338
0.006228342533111553,0.013812020301818828,0.025277756064843948,0.016965607459688448
0.413664627075196,0.7650669097900398,0.49914699735375123,2.400795530591669
0.024031045913696314,0.03903466749191287,0.0431225273240089,0.07161748299070136
1.5913322448730476,2.43528060913086,2.2478749172575903,1.8120716039644442
0.0006548118591308549,0.0053915333747863725,0.010208645791642823,0.009663283351008745
0.9325447082519531,1.0915203094482422,2.4822733023365764,2.8393943902032532
0.034664783477783234,0.04139343261718753,0.02160805608410621,0.02400160920443284
8.51181121826172,7.544457397460938,0.995743613508937,0.9448806567682411
0.0909065222740173,0.09578248023986813,0.028651211686952505,0.034036553839976835
11.730036544799805,11.53087501525879,2.8022284319755926,2.995165026413723
0.12540283393859863,0.11817869138717652,0.009932266788088673,0.0011860063866143689
1.5912040710449205,2.6126245498657212,1.0677363832809839,0.912434215724403
0.04766567945480349,0.04993017911911013,0.002226064251218629,0.0015150061396105308
0.04466094970702983,0.30917778015136577,0.6488235147268568,0.6503541771526464
0.04328775125503537,0.05130040365219113,0.03866731636714238,0.03775184224926997
1.9699550628662124,2.6541572570800795,1.9431676943649983,2.7677282956932032
